The graph SACHS has 8 nodes and 14 edges
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 28 B; rt:0.015984058380126953
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 29 B; rt:0.015276670455932617
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 30 B; rt:0.02846050262451172
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 31 B; rt:0.15023589134216309
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 32 B; rt:0.04952812194824219
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 33 B; rt:0.01722574234008789
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 34 B; rt:0.019013643264770508
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 35 B; rt:0.023769617080688477
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 36 B; rt:0.03313326835632324
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 37 B; rt:0.0537419319152832
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 38 B; rt:0.008685827255249023
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 39 B; rt:0.018988847732543945
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 40 B; rt:0.012358427047729492
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 41 B; rt:0.013234138488769531
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 42 B; rt:0.01770639419555664
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 43 B; rt:0.017998933792114258
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 44 B; rt:0.030457496643066406
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 45 B; rt:0.016937732696533203
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 46 B; rt:0.13164448738098145
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 47 B; rt:0.23862648010253906
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 48 B; rt:0.07177186012268066
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 49 B; rt:0.014055490493774414
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 50 B; rt:0.012167692184448242
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 51 B; rt:0.04861927032470703
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 52 B; rt:0.0325775146484375
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 53 B; rt:0.05016517639160156
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 54 B; rt:0.04806852340698242
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 55 B; rt:0.03533005714416504
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 56 B; rt:0.048648834228515625
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 57 B; rt:0.06213641166687012
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 58 B; rt:0.014602899551391602
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 59 B; rt:0.014412641525268555
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 60 B; rt:0.014167547225952148
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 61 B; rt:0.015226364135742188
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 62 B; rt:0.009866476058959961
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 63 B; rt:0.024351835250854492
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 64 B; rt:0.013360261917114258
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 65 B; rt:0.012561798095703125
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 66 B; rt:0.06293177604675293
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 67 B; rt:0.013271808624267578
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 68 B; rt:0.014564037322998047
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 69 B; rt:0.011980533599853516
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 70 B; rt:0.01994633674621582
SACHS 2 / 28; |X|: 1, |Z|: 1; it: 71 B; rt:0.03258824348449707
